Zona_Pellucida_Thickness,ZP_Thickness_Variation,ZP_Area,Blastocoel_Area,Blastocyst_Diameter,Blastocoel_Symmetry,ICM_Area,ICM_Solidity,ICM_Compactness,ICM_Entropy,ICM_Brightness,TE_Area,TE_Brightness,TE_Brightness_Std,TE_Cell_Granularity,Embryo_Expansion_Grade,Bubble_Count,Bubble_Area,ZP_Sharpness,ICM_to_Blastocyst_Area,TE_to_Blastocyst_Area,Blastocoel_to_Embryo_Area,ZP_to_Embryo_Area,Image
4.366987228393555,2.402493476867676,18764,58650,273.26818200939033,0.03556857525618946,16430,0.9609311030529887,1.3072906913326527,7.082763589639198,122.50249543517955,27748,135.4687905434626,48.72679806353659,1,0.48235081255345746,420,11344,0.05032193370651349,0.13512402131719192,0.22820580301335613,0.48235081255345746,0.15431936311599448,100.BMP
4.8908257484436035,2.6093528270721436,21038,56797,268.9166904867064,0.002115735723021721,15207,0.9814133591481123,1.1544263431387867,6.446842779903957,94.58177155257447,10951,106.78870440695928,41.05573460680443,4,0.49094979600304267,355,10924,0.05910789777577843,0.13144837839706797,0.09465977456607427,0.49094979600304267,0.18185118594841299,101.BMP
4.962944030761719,2.7213897705078125,19635,51553,256.2017139867176,0.030463447313769435,10755,0.89016719086244,1.6051876625760912,7.16718789757274,97.28795908879592,19541,108.07901335653241,40.243614886615106,1,0.5079864019313199,304,10274,0.0472245536385585,0.1059762526481746,0.1925506232448145,0.5079864019313199,0.1934768685027344,102.BMP
4.883249282836914,2.6224191188812256,19373,55365,265.5050044618035,0.03685495708110145,6394,0.9874903474903475,1.17205165072072,7.161825317814384,92.73522051923679,18910,94.41909042834479,41.98931501940467,1,0.5534175646228584,289,10552,0.05351184243706487,0.06391315647428081,0.18902061134323583,0.5534175646228584,0.19364866755962495,103.BMP
5.372532844543457,2.949174642562866,20157,32335,202.90441266520423,0.08750004589976389,16605,0.9250696378830083,1.3916896174519249,6.73547799990131,104.30255947003914,21866,116.43126314826671,37.87873364887476,1,0.3554742037971483,230,6336,0.03373715712706475,0.182546749777382,0.24038345261260072,0.3554742037971483,0.22159559381286897,104.BMP
8.618562698364258,4.935300827026367,32398,40577,227.29769247996933,0.05265935660932869,13434,0.9797972430894902,1.1620721199117978,6.530663555343384,91.283608753908,15316,109.35394358840428,33.503949662318036,1,0.3988891619562546,310,8068,0.033582051309085065,0.1320619316785451,0.1505627918407471,0.3988891619562546,0.3184861145244532,105.BMP
2.744485378265381,1.3727946281433105,8569,46912,244.39765449491523,0.013201862615894146,6455,0.9709687123947052,1.182157438908204,7.376680371465676,154.99318357862123,800,161.53522394778304,54.55048073835,7,0.6623930417102031,175,9308,0.0866959771816843,0.0911439948038745,0.011295924995058033,0.6623930417102031,0.12099347660331536,106.BMP
6.29378604888916,3.44171142578125,24271,37399,218.2152280056329,0.05777351377820379,12087,0.9583729781160799,1.2864061557118323,6.4373071303310585,105.78886406883429,20432,114.26879404855129,39.96317178372523,1,0.39706335134676024,236,7119,0.044214917406514925,0.12832708702714754,0.21692554332246866,0.39706335134676024,0.2576840183036236,107.BMP
12.61882209777832,7.149682998657227,49241,26535,183.80808284606948,0.024304640199169572,10912,0.8624723363895036,1.6984804132504,6.822048723614175,117.0925586510264,18592,132.4265813253012,41.98294989825607,1,0.2520421732522796,156,5203,0.03348701486358427,0.10364741641337386,0.17659574468085107,0.2520421732522796,0.46771466565349545,108.BMP
11.180803298950195,6.5202436447143555,43834,34570,209.79964504615964,0.0810759703875122,10149,0.892298224019694,1.608032138063156,6.82808994343902,133.20573455512857,17313,136.54513949055624,41.850672986284984,1,0.326544877486634,284,6800,0.03800749378043523,0.09586647271078533,0.16353692403604556,0.326544877486634,0.41405172576653504,109.BMP
10.420998573303223,5.96965217590332,37315,19714,158.43182882523638,0.03524298990718796,13007,0.9259628390403645,1.375586344317595,7.409736149141361,131.364880448989,17782,137.64441570127096,54.0054352274505,1,0.22448700721947665,114,3905,0.04842187001282203,0.14811314309139356,0.2024869616707281,0.22448700721947665,0.4249128880184017,110.BMP
2.582592725753784,1.2989789247512817,11745,114100,381.1517178949638,0.05048690437750816,12448,0.9820132533922373,1.175767768231418,6.275301456240739,98.62226863753213,17646,106.30550833049983,35.65719197740943,1,0.7316963684517664,874,22177,0.06183502216681324,0.07982608584125844,0.11315963293339062,0.7316963684517664,0.07531791277358454,111.BMP
11.763612747192383,9.129714012145996,43183,43090,234.23042497215891,0.0004952821662268274,15069,0.9337009727988104,1.3527070741161669,6.941604415115443,109.43984338708607,18291,121.79579119978136,45.98521280197444,3,0.36017285622340917,280,8256,0.03738139748193554,0.12595601695127762,0.15288748464103916,0.36017285622340917,0.3609502077116611,112.BMP
9.558026313781738,5.458866596221924,35184,30239,196.2179670500298,0.008973947800759606,15048,0.9299796057104011,1.4030390366730354,7.1347521420193925,103.09409888357257,18916,113.36170437724678,43.744067185959075,1,0.3042550836628533,170,5980,0.044635108998640954,0.15140813184822965,0.19032670268747423,0.3042550836628533,0.35401008180144283,113.BMP
4.751683235168457,2.6126129627227783,19440,57722,271.09764477251196,0.0053449274193117634,13335,0.9570116262379791,1.3334274168710034,6.806946293626819,102.42197225346831,18887,86.92809869222216,33.05240856857871,1,0.5277005777810283,345,11045,0.05833412861917249,0.12190996855115922,0.17266693483507642,0.5277005777810283,0.17772251883273604,114.BMP
2.8893256187438965,1.4448405504226685,11591,80476,320.1018987792902,0.009413670152974408,8690,0.9627742078440062,1.3424229580603104,7.0190290605093075,111.74533947065592,9972,103.42025712300209,38.074171418302925,6,0.7168140804674488,315,15727,0.0724953051687177,0.07740337938344512,0.08882238195761964,0.7168140804674488,0.10324310361720511,115.BMP
6.314196586608887,3.541616201400757,23687,26581,183.96733497717838,0.013360044697325995,18578,0.890219943456802,1.6631993013106294,7.20892598123522,105.69146302077726,22820,122.0934268185802,44.25682892884563,1,0.28974906799799427,172,5228,0.04815768674377414,0.2025115001417079,0.2487518803549238,0.28974906799799427,0.2582027077110903,116.BMP
8.144633293151855,4.54249382019043,31804,25148,178.9397330695446,0.027167731001141667,16528,0.9466208476517755,1.3455277884863326,6.789644199613411,110.36634801548887,24733,101.49411717139046,25.40332037608084,1,0.25605571563845925,156,4772,0.03999662646789432,0.16828729394275707,0.25183020577723925,0.25605571563845925,0.3238267846415444,117.BMP
3.612398386001587,1.8586804866790771,14732,65471,288.72177997746525,0.02270874322622422,8815,0.9726359924969656,1.1772549371291308,6.508313548714253,120.96971072036301,19652,132.36617138204764,44.30330200136141,1,0.602475384190669,317,12979,0.06585120130015633,0.08111714364590043,0.18084107849452472,0.602475384190669,0.13556639366890585,118.BMP
10.406118392944336,5.824994087219238,38404,24068,175.0552180390116,0.004041668153147202,13249,0.9239191073919107,1.463308877592092,7.038552260309889,187.06989206732584,15583,202.46332541872553,52.34023449494292,1,0.2636029089634627,151,4744,0.04843572755241006,0.14510864803294488,0.17067160255848593,0.2636029089634627,0.42061684044510644,119.BMP
4.857816219329834,2.60311222076416,16571,37802,219.38778742236002,0.002586380319485959,7498,0.926937816788231,1.390713285267545,6.850728250217948,164.2918111496399,13329,135.70699730296673,46.9057157412375,6,0.5025591938207102,141,7447,0.04511873204100724,0.09968226113083131,0.17720256849998006,0.5025591938207102,0.220303380794746,120.BMP
8.629594802856445,4.884011268615723,33560,32901,204.67255375680344,0.03167573674460189,19068,0.8132730529727885,1.7832146120518535,6.977433823212903,132.9520662890707,13882,133.94229938049273,54.655296799286596,1,0.33095935057488607,167,6462,0.08039172599169861,0.19180975948335696,0.1396424942913762,0.33095935057488607,0.33758839565038073,121.BMP
5.5409111976623535,3.014491081237793,16197,20304,160.78512280774842,0.03249599452505138,7008,0.8839556004036327,1.5279111199091129,6.835252902416883,115.2664098173516,12842,114.53177075221927,43.12943032641806,1,0.36030664395229983,77,4011,0.03958613967090321,0.12436115843270869,0.22788898353208403,0.36030664395229983,0.287425468483816,122.BMP
4.774324417114258,2.544438600540161,18669,44058,236.84676029437642,0.017664329985588294,16995,0.9745957105172611,1.1854849759062047,6.4181521349999135,110.05101500441306,17305,80.96723490320717,22.18648135809015,1,0.45407979222278333,296,8799,0.03395652144175001,0.17515743040596948,0.17835241736836138,0.45407979222278333,0.1924103600028858,123.BMP
4.720596790313721,2.5148472785949707,18973,50576,253.76241489733187,0.014640764233352331,17209,0.784223477943857,2.2696217118934103,6.605853320363307,105.94427334534255,15635,92.88078030060761,39.37697220667221,1,0.49394001543074234,341,9964,0.0636513712305808,0.16806812965730078,0.15269598507710488,0.49394001543074234,0.185295869834852,124.BMP
5.734396934509277,3.110588788986206,22990,47897,246.9501052321705,0.035940966386309704,10580,0.9527239981990094,1.3574097192623409,7.101365764515994,164.7476370510397,19645,155.06576737083228,39.31916703514764,1,0.47370242898963527,213,9172,0.05521172521923892,0.1046364427565472,0.19428950075164175,0.47370242898963527,0.2273716275021758,125.BMP
11.6065034866333,6.600752830505371,45746,27093,185.73066248067323,0.003697844988953407,14909,0.9241879494173072,1.4810383167044865,6.868139488179016,168.2148366758334,18002,176.56443728474613,55.62870993671206,1,0.2561985815602837,179,5366,0.044312093851508944,0.14098345153664302,0.17023167848699763,0.2561985815602837,0.43258628841607566,126.BMP
5.595784664154053,3.0406723022460938,22572,55487,265.79737135404474,0.04506640298606089,11218,0.9323470744680851,1.4001572986876352,6.3553832747775605,107.29425922624354,13427,114.59529306620988,32.71341217532438,1,0.54026133354105,399,10379,0.038074327728488976,0.10922651503349431,0.13073492755880978,0.54026133354105,0.2197772238666459,127.BMP
2.9455666542053223,1.4950023889541626,11286,58065,271.9019201201919,0.020745821615008573,21227,0.897737365193487,1.489537731160854,6.62582154769233,170.08804824044847,12050,137.62639004149378,39.99147212825251,1,0.5657812682698679,274,10999,0.07563281230573297,0.2068343921736758,0.11741435085941458,0.5657812682698679,0.10996998869704175,128.BMP
9.583181381225586,5.41811990737915,36392,22022,167.44933936614308,0.013350714471694421,19632,0.9288417865253595,1.5901794841255927,6.538324912825745,135.7932457212714,17850,141.40392156862745,40.67304197087694,1,0.22964222029886233,165,4222,0.03742865764944428,0.20471964712139065,0.1861372097145896,0.22964222029886233,0.37949049501027143,129.BMP
7.207679748535156,4.002867221832275,27735,31572,200.49618177506164,0.005958905506264995,7473,0.9268262433337467,1.5242061307635375,6.6689548382001,143.16726883447078,28070,151.00691129319557,32.41997335865698,1,0.3328624143384291,229,6088,0.023067561170261514,0.07878755930416446,0.2959409594095941,0.3328624143384291,0.2924090669478123,130.BMP
11.713884353637695,6.598106861114502,42710,21315,164.73949403840598,0.043297371280069816,16636,0.9422292705029451,1.3570990795774414,6.7992342150702925,156.7185020437605,10972,142.1309697411593,37.254456528235345,1,0.23261270502984732,154,4129,0.03897485416778549,0.18155031484290593,0.11973852214813441,0.23261270502984732,0.4660984579791123,131.BMP
5.946259021759033,3.2313382625579834,16351,13655,131.856308090886,0.043771438788393895,9697,0.9459564920495561,1.3209345667647296,6.61105412693088,120.09642157368258,10595,121.53742331288343,26.170688696121484,1,0.27148196747385583,100,2613,0.022488597144522417,0.1927909658435723,0.2106445584317468,0.27148196747385583,0.3250825082508251,132.BMP
6.947144508361816,3.886432409286499,28295,45971,241.93407182747154,0.005679390575600761,14993,0.8779645136733618,1.721248174716722,6.16724076293414,119.02407790302141,19388,131.57473695069115,35.93050330830848,1,0.4231225896711368,224,9034,0.03954029605058101,0.1379973676217475,0.1784494739845555,0.4231225896711368,0.2604305687225602,133.BMP
4.720610618591309,2.548039436340332,18808,54299,262.9365589635162,0.00024752769533721,10920,0.9794600412593057,1.2307435781925835,6.924257849532414,198.3687728937729,18543,207.02814167879671,38.20729888055847,3,0.5293538449539853,266,10511,0.038942143425510264,0.10645765091249415,0.18077328029948525,0.5293538449539853,0.18335673061924818,134.BMP
4.898802280426025,2.654939651489258,14862,27193,186.0731118135645,0.0209470712008645,8958,0.9434439178515008,1.3235213661734375,6.314605813863185,95.70417503907122,9879,96.17005769814759,33.58384904682593,1,0.44657754713262826,156,5385,0.04536865132607758,0.147112921237601,0.16223806082900874,0.44657754713262826,0.244071470800762,135.BMP
4.240561485290527,2.2397077083587646,16425,48357,248.13311883897777,0.034938544489449073,14976,0.9815178922532442,1.1543423455388064,6.667951666508984,99.66646634615384,16845,111.16426239240131,40.4821303584578,1,0.500574516319369,236,9216,0.05987317524326249,0.15502624142107388,0.174373466662526,0.500574516319369,0.17002577559703114,136.BMP
11.787500381469727,6.677299976348877,48874,37794,219.36457178341433,0.028220840952629347,11930,0.9112435074854873,1.3960723202806407,7.014164186219696,182.46244761106453,16673,192.55430936244227,45.51607686670799,1,0.3278679991671872,253,7215,0.032905308908915826,0.10349434381289471,0.14464050246373794,0.3278679991671872,0.4239884794225831,137.BMP
