Image,Lesion_Size,Mean_Intensity,Color_Diversity,Border_Irregularity,Asymmetry
ISIC_0025306.jpg,72982,131.71988983584993,17.91882503828775,0.7053361576928351,86.28977006847033
ISIC_0025307.jpg,116709,126.11673478480665,24.205092724742375,0.6502767848179529,141.9363373739869
ISIC_0025308.jpg,30614,129.63546090024172,13.779868897750413,0.7075912745147104,156.55686935501507
ISIC_0025309.jpg,22066,110.76520438683949,26.184672458778397,0.7788840030494218,105.89903013418879
ISIC_0025310.jpg,48033,98.86692482251786,35.106276195070336,0.46133640145443705,189.43776149950287
ISIC_0025311.jpg,60168,68.37057904533971,32.07844894721202,0.7221090211450579,171.0666134538182
ISIC_0025312.jpg,39165,159.59374441465593,28.689790914291347,0.6881915187898775,217.62451162578205
ISIC_0025313.jpg,68393,67.56010117994532,43.33843157219008,0.7928092696020589,48.45033847784856
ISIC_0025314.jpg,146123,154.8178589270683,13.063075203141253,0.8291768896363122,142.75929181971634
ISIC_0025315.jpg,162946,150.82993752531513,11.89933868321043,0.7875668186240911,69.47597363117377
ISIC_0025316.jpg,26656,99.40666266506602,31.056522520032686,0.8133734284511112,305.11404550378376
ISIC_0025317.jpg,168236,160.3626928838061,44.088425783738046,0.8718856480767487,26.890986469787027
ISIC_0025318.jpg,20977,91.94451065452638,28.473817545033487,0.8739974390936867,268.313676756298
ISIC_0025319.jpg,166030,186.4007348069626,10.612193153868832,0.6768816315640686,69.17227006750755
ISIC_0025320.jpg,43786,119.72061846252227,24.40096018212064,0.7725033145964793,247.72118936470076
ISIC_0025321.jpg,5988,100.43019372077488,46.58529999860525,0.864383305041519,129.5390779399815
ISIC_0025322.jpg,47240,201.14678238780695,12.045768140634031,0.6586466072215865,179.6118543226901
ISIC_0025323.jpg,12729,95.23246130882238,31.405108130759043,0.8371461501753825,86.1579070734874
ISIC_0025324.jpg,74449,91.35577375115851,39.37536282201538,0.8048449613307241,93.19969373756535
ISIC_0025325.jpg,140794,93.81629188743838,26.763634460363637,0.7993458314286724,90.04383708893535
ISIC_0025326.jpg,56233,134.05829317304784,19.458667517104928,0.7148363206478152,116.51635158776584
ISIC_0025327.jpg,91192,96.33535836476884,34.62527814813378,0.7086099122408108,158.0826388106322
ISIC_0025328.jpg,89161,86.00090846894943,25.58671152166399,0.7926806494400448,169.48755619951686
ISIC_0025329.jpg,24107,171.29111876218525,14.867092169462993,0.8245435833310026,287.9110630572402
ISIC_0025330.jpg,43021,166.91157806652566,11.383089650612717,0.7679506869163275,326.1752166787905
ISIC_0025331.jpg,45908,154.51339635793326,16.032778120429946,0.8132173864518859,121.15221745204491
ISIC_0025332.jpg,17152,121.9434468283582,28.703334928854463,0.8091575508578059,257.7014923870677
ISIC_0025333.jpg,64909,131.39581568041413,21.505875777179288,0.624074787028586,244.9607912238733
ISIC_0025334.jpg,55841,102.2946759549435,28.01009217210383,0.7930378966857615,217.09181421946386
ISIC_0025335.jpg,17127,138.31295615110645,18.29802884144594,0.8071865723204955,41.46342030626297
ISIC_0025336.jpg,24960,128.45965544871794,39.647520831666746,0.8262343801171771,212.73846145322977
ISIC_0025337.jpg,126898,138.8627007517849,14.418092057847781,0.7597751877622143,56.16353291177453
ISIC_0025338.jpg,29515,78.95517533457564,26.210158657427453,0.8099068212806422,296.56622046533414
ISIC_0025339.jpg,36429,161.28845150841363,21.859197469557742,0.7922434565035038,37.31532569180726
ISIC_0025340.jpg,30923,75.95905959965074,37.95247398498702,0.7634758124894792,83.77971086771021
ISIC_0025341.jpg,4557,98.29405310511301,36.69414198575371,0.7798677923533605,214.4849677101493
ISIC_0025342.jpg,19804,172.12558069076954,7.413388353632915,0.8292153319186288,411.22359098605153
ISIC_0025343.jpg,37318,77.84018436143415,21.59810474673738,0.7761633652228921,107.82485660865403
ISIC_0025344.jpg,82738,115.31077618506612,28.001903076940923,0.7313163792554128,81.71529405089375
ISIC_0025345.jpg,61981,145.1958826091867,16.1910668603649,0.6263966931954222,115.177489857347
ISIC_0025346.jpg,68646,133.92454039565305,24.244040135291176,0.5412003628979041,105.37447191309406
ISIC_0025347.jpg,141932,128.49957726235098,21.157813942392274,0.7599868202393396,81.62376348662573
ISIC_0025348.jpg,58790,135.21039292396665,17.85224168275244,0.7648206866076536,213.07351586782215
ISIC_0025349.jpg,15191,143.60720163254558,10.733078264601119,0.603264627252204,382.9130403640886
ISIC_0025350.jpg,121103,148.53207600142028,22.764834658140177,0.6674167559383198,74.96322964130012
ISIC_0025351.jpg,132996,145.98587927456464,33.436053688676765,0.5684220563795727,72.15952358926889
ISIC_0025352.jpg,15229,143.70818832490642,44.195293493894894,0.8284959148806799,156.8376123469449
ISIC_0025353.jpg,58393,118.66511396914014,19.878229177518623,0.7373573911093267,98.30876986996579
ISIC_0025354.jpg,31413,86.98624773183077,29.223797856138635,0.8104399438657613,71.55254191845651
ISIC_0025355.jpg,100606,67.87768125161521,34.10177059311276,0.8033109941109047,95.99173010595871
ISIC_0025356.jpg,62148,99.6722018407672,37.81359268244434,0.7944021744007183,74.12087274343166
ISIC_0025357.jpg,30652,88.0133759624168,21.49176405577037,0.7825844068207178,316.25003252112424
ISIC_0025358.jpg,57795,166.68729128817372,17.30450743257758,0.7670645488135153,101.23948436694532
ISIC_0025359.jpg,88763,82.68696416299585,20.129797436526996,0.8231213854317221,103.55594108991855
ISIC_0025360.jpg,45210,98.42539261225393,32.10712195276077,0.7889422507723465,237.20061927953978
ISIC_0025361.jpg,61936,88.44169788168432,26.13455411106356,0.768674785951377,150.57607850836732
ISIC_0025362.jpg,115397,147.53737965458373,10.572662265400893,0.5970415737197278,137.12550585048783
ISIC_0025363.jpg,29001,125.63566773559532,22.474370761701334,0.6814845503180259,58.54253299591651
ISIC_0025364.jpg,24991,117.78808371013565,30.561995289501482,0.8162010971690276,461.1298465603098
ISIC_0025365.jpg,108822,92.27427358438551,31.702074740035897,0.8236712783929595,26.02297329344958
ISIC_0025366.jpg,54629,145.772391952992,22.12202181405802,0.7025066060732245,262.03108234417044
ISIC_0025367.jpg,4459,117.60417133886521,22.273881261592987,0.7827763595862173,162.70553899370816
ISIC_0025368.jpg,47272,149.7379209680149,13.225840629249248,0.6571587267450457,130.5669317713304
ISIC_0025369.jpg,82972,142.61446029986018,25.172849522961272,0.7392709297875341,107.79077277782977
ISIC_0025370.jpg,21119,102.46512618968701,29.023302581864968,0.722652216648224,149.09796858321985
ISIC_0025371.jpg,88144,94.65939825739699,22.965908159029834,0.6320650529116328,219.2717371325023
ISIC_0025372.jpg,49669,138.06229237552597,16.914546317601637,0.8230220873181262,73.12665846440905
ISIC_0025373.jpg,71373,147.1927199361103,23.544072584018036,0.8213433084818509,146.9723284509587
ISIC_0025374.jpg,104980,120.23235854448467,29.748845203822643,0.7228748064233447,65.24122689414733
ISIC_0025375.jpg,30412,100.28403261870314,48.453546501559195,0.8202886033367895,220.86439556067856
ISIC_0025376.jpg,8196,88.783186920449,40.32534588382888,0.8511678608912366,160.54660790562883
ISIC_0025377.jpg,111175,113.72878794693051,23.54787305324852,0.7471587452793174,89.07671687977722
ISIC_0025378.jpg,7879,140.01066125142785,12.32903492655653,0.8281217754762005,58.744510650152925
ISIC_0025379.jpg,134118,109.79633606227353,23.255077662752935,0.7820525103882056,104.01252627507029
ISIC_0025380.jpg,62869,111.46140387154242,27.67889742355923,0.7964445051888951,213.90815819976328
ISIC_0025381.jpg,58591,182.6748988752539,33.52656737127654,0.6611715541835093,105.46548102857683
ISIC_0025382.jpg,59144,145.87493236845665,27.044702442322812,0.7683555721554426,144.7682943079994
ISIC_0025383.jpg,95748,167.94797802565066,26.98781485602122,0.7592312221066413,165.7043071222684
ISIC_0025384.jpg,178207,102.04581189291105,34.16849805507598,0.7602028973926716,143.02683956617716
ISIC_0025385.jpg,35368,74.74787943904094,40.4060034030148,0.8498139642253983,62.726080054646545
ISIC_0025386.jpg,73801,116.22528150025067,35.48485566168228,0.8088363903472328,97.71574909585023
ISIC_0025387.jpg,80036,143.04820330851118,42.52331160827161,0.4803128736495442,125.49872555781164
ISIC_0025388.jpg,35151,100.5845352906034,19.62082326274064,0.8103590665854705,89.63750673106382
ISIC_0025389.jpg,79142,123.84975108033662,23.351498244617417,0.5411024663933474,100.83829065466651
ISIC_0025390.jpg,95610,109.05918836941743,16.906648774219178,0.8004931219770358,137.95243173957195
ISIC_0025391.jpg,131156,144.09995730275398,26.638703053840942,0.6068971374665106,82.8453444689648
ISIC_0025392.jpg,54156,110.37763128739198,21.597680807493287,0.8252093315775676,93.22756479554849
ISIC_0025393.jpg,27658,98.92765203557741,21.876561108559958,0.7894960932985459,128.74972878416742
ISIC_0025394.jpg,90972,87.77629380468716,29.806103838417602,0.7018222719043039,117.96508814602679
ISIC_0025395.jpg,15341,92.4726549768594,26.645547013275475,0.8343345859315677,347.19614083358573
ISIC_0025396.jpg,72477,140.23724767857388,49.0210926135998,0.7012193567775716,105.2794127647006
ISIC_0025397.jpg,59198,124.39472617318152,23.664932666931804,0.8091554771731808,176.64596773934153
ISIC_0025398.jpg,10319,100.16338792518656,23.45434578381595,0.81237068433547,290.8560904245992
ISIC_0025399.jpg,14247,153.74513932757773,19.20150153360463,0.8056862158805521,459.1360985055548
ISIC_0025400.jpg,19768,134.17275394577095,33.27584860784137,0.8169825979438091,72.23634152557854
ISIC_0025401.jpg,81315,135.61865584455512,29.80689567756296,0.743985788988711,93.12525363178685
ISIC_0025402.jpg,35278,106.78870684279154,38.15732573395788,0.8357434784409944,92.17393273650038
ISIC_0025403.jpg,82975,160.85966857487196,14.674592054833951,0.7285949578397062,159.40955707629894
ISIC_0025404.jpg,35706,96.61897160141153,29.354567459715526,0.7953987608979878,290.2423121351475
ISIC_0025405.jpg,26056,95.55538071845257,26.469582256277338,0.6860185407475302,126.17255137927059
ISIC_0025406.jpg,46658,136.29227570834584,14.341633629177517,0.5529605261511962,193.52805516877532
ISIC_0025407.jpg,28025,64.40442462087422,26.601436224168452,0.7803648380078052,381.62954491288866
ISIC_0025408.jpg,69026,152.90097934111785,21.606264975205523,0.6769898834805358,154.00944569379516
ISIC_0025409.jpg,38236,135.57809394288105,22.148562224138953,0.685484520910134,76.16528923627855
ISIC_0025410.jpg,52544,149.99512789281366,15.894418081592443,0.7289108884652459,56.26309377735553
ISIC_0025411.jpg,104766,174.1017792031766,36.81078921031166,0.709685962812396,89.28209532775116
